PFI,EZI_ADD,SRC_VERIF,PROPSTATUS,GCODEFEAT,LOC_DESC,BLGUNTTYP,HSAUNITID,BUNIT_PRE1,BUNIT_ID1,BUNIT_SUF1,BUNIT_PRE2,BUNIT_ID2,BUNIT_SUF2,FLOOR_TYPE,FLOOR_NO_1,FLOOR_NO_2,BUILDING,COMPLEX,HSE_PREF1,HSE_NUM1,HSE_SUF1,HSE_PREF2,HSE_NUM2,HSE_SUF2,DISP_NUM1,ROAD_NAME,ROAD_TYPE,RD_SUF,LOCALITY,STATE,POSTCODE,ACCESSTYPE,x,y
433985276,30 BANK STREET WOLLERT 3750,2022-05-31,A,V,,,,,,,,,,,,,,,,30.0,,,,,,BANK,STREET,,WOLLERT,VIC,3750,L,144.98977967000008,-37.603275665999945
53392354,1110 PITFIELD-CRESSY ROAD WERNETH 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,1110.0,,,,,,PITFIELD-CRESSY,ROAD,,WERNETH,VIC,3352,L,143.61082803300008,-37.91036453899994
53050389,4-6 GARDINER AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,4.0,,,6.0,,,GARDINER,AVENUE,,ANGLESEA,VIC,3230,L,144.1838361570001,-38.41341833299998
53050390,9 MAWSON AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,9.0,,,,,,MAWSON,AVENUE,,ANGLESEA,VIC,3230,L,144.18426067400003,-38.40909454999996
53392392,239 WILLOWVALE ROAD WILLOWVALE 3360,2010-01-07,A,E,,,,,,,,,,,,,,,,239.0,,,,,,WILLOWVALE,ROAD,,WILLOWVALE,VIC,3360,L,143.45994501300004,-37.875040259999935
53392396,60 DOBLE ROAD SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,60.0,,,,,,DOBLE,ROAD,,SMYTHES CREEK,VIC,3351,L,143.78944756200008,-37.60882475899996
53392401,89 DOBLE ROAD SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,89.0,,,,,,DOBLE,ROAD,,SMYTHES CREEK,VIC,3351,L,143.78929269200012,-37.611045058999935
53050402,17 MINIFIE AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,17.0,,,,,,MINIFIE,AVENUE,,ANGLESEA,VIC,3230,L,144.18433872100002,-38.41102360999997
53050403,2 FRASER AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,2.0,,,,,,FRASER,AVENUE,,ANGLESEA,VIC,3230,L,144.18442218600012,-38.40521500899996
433985301,42 BANK STREET WOLLERT 3750,2022-05-31,A,V,,,,,,,,,,,,,,,,42.0,,,,,,BANK,STREET,,WOLLERT,VIC,3750,L,144.99015152700008,-37.60280218699995
53050414,10 HOLMWOOD AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,10.0,,,,,,HOLMWOOD,AVENUE,,ANGLESEA,VIC,3230,L,144.18437277700002,-38.40851617299995
53050421,15 MINIFIE AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,15.0,,,,,,MINIFIE,AVENUE,,ANGLESEA,VIC,3230,L,144.18456038300008,-38.41095622299997
53050432,8 HOLMWOOD AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,8.0,,,,,,HOLMWOOD,AVENUE,,ANGLESEA,VIC,3230,L,144.18459833400004,-38.408508677999976
53050438,2 MAWSON AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,2.0,,,,,,MAWSON,AVENUE,,ANGLESEA,VIC,3230,L,144.1846591320001,-38.40912596799996
53372491,2910 COLAC-BALLARAT ROAD DEREEL 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,2910.0,,,,,,COLAC-BALLARAT,ROAD,,DEREEL,VIC,3352,L,143.75484727700007,-37.81952373799993
53372507,9 SWAMP ROAD DEREEL 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,9.0,,,,,,SWAMP,ROAD,,DEREEL,VIC,3352,L,143.7534831170001,-37.82010528799998
53372508,3 SWAMP ROAD DEREEL 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,3.0,,,,,,SWAMP,ROAD,,DEREEL,VIC,3352,L,143.75420878700004,-37.82007029799996
53372521,8 SWAMP ROAD DEREEL 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,8.0,,,,,,SWAMP,ROAD,,DEREEL,VIC,3352,L,143.7534997570001,-37.81963634799996
54281131,LAKE ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,LAKE,ROAD,,JEPARIT,VIC,3423,L,141.94432596100012,-36.01823422899997
53375244,21 KINGLAKE STREET SCARSDALE 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,21.0,,,,,,KINGLAKE,STREET,,SCARSDALE,VIC,3351,L,143.66058466800007,-37.66588945099994
54281166,ELLAM SCHOOL ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,ELLAM SCHOOL,ROAD,,JEPARIT,VIC,3423,L,142.07200389600007,-36.05486535599994
53050468,1 BON AIR AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,1.0,,,,,,BON AIR,AVENUE,,ANGLESEA,VIC,3230,L,144.18513763400006,-38.412112682999975
54327835,LORQUON-NETHERBY ROAD NETHERBY 3418,2009-05-14,A,V,,,,,,,,,,,,,,,,,,,,,,LORQUON-NETHERBY,ROAD,,NETHERBY,VIC,3418,L,141.7291464870001,-36.13170649799997
54327840,NHILL-NETHERBY ROAD NHILL 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,NHILL-NETHERBY,ROAD,,NHILL,VIC,3418,L,141.66930952600012,-36.26348200499996
53050474,3 BON AIR AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,3.0,,,,,,BON AIR,AVENUE,,ANGLESEA,VIC,3230,L,144.1852196860001,-38.41227982999993
53050503,13 BON AIR AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,13.0,,,,,,BON AIR,AVENUE,,ANGLESEA,VIC,3230,L,144.18560090500011,-38.41305839299997
53050536,10-12 BON AIR AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,10.0,,,12.0,,,BON AIR,AVENUE,,ANGLESEA,VIC,3230,L,144.18588630300007,-38.41285919799998
53050818,6 DONALD AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,6.0,,,,,,DONALD,AVENUE,,ANGLESEA,VIC,3230,L,144.19013231600002,-38.40282363999995
53052001,22 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,22.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29538195400005,-38.34848916399994
54281343,SETTLEMENT ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,SETTLEMENT,ROAD,,DIMBOOLA,VIC,3414,L,142.07821503900004,-36.47448338899994
54281352,WARRACKNABEAL-RAINBOW ROAD KENMARE 3395,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,WARRACKNABEAL-RAINBOW,ROAD,,KENMARE,VIC,3395,L,142.16742860300008,-35.91577025099997
54281333,PICNIC BEND ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,PICNIC BEND,ROAD,,DIMBOOLA,VIC,3414,L,142.04540917400004,-36.484219036999946
54281358,EBENEZER MISSION ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,EBENEZER MISSION,ROAD,,DIMBOOLA,VIC,3414,L,142.00452401500002,-36.31429999399995
53375350,51 WAVERLEY STREET LINTON 3360,2010-01-07,A,E,,,,,,,,,,,,,,,,51.0,,,,,,WAVERLEY,STREET,,LINTON,VIC,3360,L,143.55673644400008,-37.69090475499996
53373090,275 PADDYS GULLY ROAD ROKEWOOD JUNCTION 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,275.0,,,,,,PADDYS GULLY,ROAD,,ROKEWOOD JUNCTION,VIC,3351,L,143.6751971970001,-37.85533108299995
53052044,20 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,20.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29557093000005,-38.348489523999945
129982648,587 BELLS ROAD SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,587.0,,,,,,BELLS,ROAD,,SMYTHES CREEK,VIC,3351,L,143.75001396000005,-37.59134491599997
53373148,533 CAPE CLEAR-ROKEWOOD ROAD ROKEWOOD JUNCTION 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,533.0,,,,,,CAPE CLEAR-ROKEWOOD,ROAD,,ROKEWOOD JUNCTION,VIC,3351,L,143.6770348880001,-37.84487286299998
53052095,18 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,18.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29602624500012,-38.34849050299994
53052132,16 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,16.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29621522900004,-38.34849087799995
53052136,49 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,49.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29654101200003,-38.34553800699996
53373463,1349 TWO BRIDGES ROAD ROKEWOOD 3330,2010-01-07,A,E,,,,,,,,,,,,,,,,1349.0,,,,,,TWO BRIDGES,ROAD,,ROKEWOOD,VIC,3330,L,143.68990468000004,-37.89599479399993
53373467,585 MCPHERSONS ROAD ROKEWOOD 3330,2010-01-07,A,E,,,,,,,,,,,,,LESLIE PARK,,,585.0,,,,,,MCPHERSONS,ROAD,,ROKEWOOD,VIC,3330,L,143.70902292900007,-37.87842679499994
53377126,155 JUDDS ROAD SCARSDALE 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,155.0,,,,,,JUDDS,ROAD,,SCARSDALE,VIC,3351,L,143.641897319,-37.68999055999996
53377127,129 JUDDS ROAD SCARSDALE 3351,2010-01-07,A,E,,,,,,,,,,,,,PRIMROSE HILL,,,129.0,,,,,,JUDDS,ROAD,,SCARSDALE,VIC,3351,L,143.64338289900002,-37.68852054999997
53377175,105 MOONIES DAM ROAD SCARSDALE 3351,2011-06-28,A,E,,,,,,,,,,,,,,,,105.0,,,,,,MOONIES DAM,ROAD,,SCARSDALE,VIC,3351,L,143.64713435200008,-37.65582066999997
53377200,75 SNAKE VALLEY-SMYTHESDALE ROAD SMYTHESDALE 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,75.0,,,,,,SNAKE VALLEY-SMYTHESDALE,ROAD,,SMYTHESDALE,VIC,3351,L,143.6752807790001,-37.63573065199995
53052144,34 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,34.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29646106400003,-38.34508859199997
53377220,735 POST OFFICE ROAD ROSS CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,735.0,,,,,,POST OFFICE,ROAD,,ROSS CREEK,VIC,3351,L,143.73660439600008,-37.65717144599995
53052147,15 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,15.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29632069100012,-38.34820925599996
53377285,889 LINTON-NARINGHIL ROAD MANNIBADAR 3360,2010-01-07,A,E,,,,,,,,,,,,,,,,889.0,,,,,,LINTON-NARINGHIL,ROAD,,MANNIBADAR,VIC,3360,L,143.55437104700002,-37.76644643499998
53052148,47 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,47.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29663660900007,-38.345650218999936
53377335,264 HAPPY VALLEY CROSSING ROAD MANNIBADAR 3360,2010-01-07,A,E,,,,,,,,,,,,,,,,264.0,,,,,,HAPPY VALLEY CROSSING,ROAD,,MANNIBADAR,VIC,3360,L,143.5722991550001,-37.750530175999984
53052158,14 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,14.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.2964349010001,-38.34849129999998
53052159,45 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,45.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29673221000007,-38.34576243199996
53377465,357 RYANS ROAD CAPE CLEAR 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,357.0,,,,,,RYANS,ROAD,,CAPE CLEAR,VIC,3351,L,143.59374116100005,-37.75943135699998
53052174,13 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,13.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.2964950480001,-38.34820980799998
53392572,20 WESTGATE ROAD SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,20.0,,,,,,WESTGATE,ROAD,,SMYTHES CREEK,VIC,3351,L,143.7733862350001,-37.59997671799994
53374744,426 SOBEYS ROAD ROSS CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,426.0,,,,,,SOBEYS,ROAD,,ROSS CREEK,VIC,3351,L,143.78685137700006,-37.65848110899998
53052179,43 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,43.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.2968278080001,-38.34587464599997
53374747,367 BRAYS ROAD ROSS CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,367.0,,,,,,BRAYS,ROAD,,ROSS CREEK,VIC,3351,L,143.78289257900008,-37.648077188999935
54281213,DIMBOOLA-RAINBOW ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,DIMBOOLA-RAINBOW,ROAD,,DIMBOOLA,VIC,3414,L,142.01074019200007,-36.336818893999975
54281215,DIMBOOLA-RAINBOW ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,DIMBOOLA-RAINBOW,ROAD,,DIMBOOLA,VIC,3414,L,142.02080418900005,-36.36290912499993
53052196,41 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,41.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29692340600002,-38.34598685099997
54281257,ANDERSON STREET DIMBOOLA 3414,2009-05-14,A,V,,,,,,,,,,,,,,,,,,,,,,ANDERSON,STREET,,DIMBOOLA,VIC,3414,L,142.02032808100012,-36.45137940599994
54281319,FIVE CHAIN ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,FIVE CHAIN,ROAD,,DIMBOOLA,VIC,3414,L,142.0301692060001,-36.37790913599997
54281320,FIVE CHAIN ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,FIVE CHAIN,ROAD,,DIMBOOLA,VIC,3414,L,142.0399778430001,-36.38516407599997
54281327,OLD KATYIL ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,OLD KATYIL,ROAD,,DIMBOOLA,VIC,3414,L,142.05644565000011,-36.39145667699995
53052201,12 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,12.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29662388000008,-38.34849166299995
53391323,4870 COLAC-BALLARAT ROAD NAPOLEONS 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,4870.0,,,,,,COLAC-BALLARAT,ROAD,,NAPOLEONS,VIC,3352,L,143.8313964890001,-37.66629477199996
53391339,34 BIBBYS LANE GARIBALDI 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,34.0,,,,,,BIBBYS,LANE,,GARIBALDI,VIC,3352,L,143.85175144700008,-37.74460126399998
54281364,NURSERY ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,NURSERY,ROAD,,DIMBOOLA,VIC,3414,L,142.05506176300003,-36.47721477799996
54281372,LAKE ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,LAKE,ROAD,,JEPARIT,VIC,3423,L,141.95529751000004,-36.12327982999994
54281382,MURRAY STREET RAINBOW 3424,2009-05-14,A,V,,,,,,,,,,,,,,,,,,,,,,MURRAY,STREET,,RAINBOW,VIC,3424,L,141.99017206300005,-35.90114534099996
54281384,CUST STREET RAINBOW 3424,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,CUST,STREET,,RAINBOW,VIC,3424,L,141.99290148300008,-35.89492574099995
54281387,DIMBOOLA-RAINBOW ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,DIMBOOLA-RAINBOW,ROAD,,JEPARIT,VIC,3423,L,141.9954306950001,-36.10053978199994
54281391,MONSSEN ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,MONSSEN,ROAD,,JEPARIT,VIC,3423,L,142.039224654,-36.02733551399996
53375364,22 LINTON-NARINGHIL ROAD LINTON 3360,2010-05-24,A,E,,,,,,,,,,,,,,,,22.0,,,,,,LINTON-NARINGHIL,ROAD,,LINTON,VIC,3360,L,143.56028555300009,-37.69089978499994
54281397,LAWSON ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,LAWSON,ROAD,,DIMBOOLA,VIC,3414,L,142.07041738100008,-36.47594696899995
54281398,EY ROAD DIMBOOLA 3414,,A,V,,,,,,,,,,,,,,,,,,,,,,EY,ROAD,,DIMBOOLA,VIC,3414,L,142.07282209000005,-36.47790690899996
54281404,RESERVE ROAD KIATA 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,RESERVE,ROAD,,KIATA,VIC,3418,L,141.78811795800004,-36.36177655199998
54281410,CEMETERY ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,CEMETERY,ROAD,,DIMBOOLA,VIC,3414,L,142.009557663,-36.44695552499997
54281411,ANDERSON STREET DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,ANDERSON,STREET,,DIMBOOLA,VIC,3414,L,142.01679710200006,-36.45150944499994
54281413,ALBACUTYA ROAD RAINBOW 3424,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,ALBACUTYA,ROAD,,RAINBOW,VIC,3424,L,141.9968796290001,-35.81129347999996
53052208,11 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,11.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29666941000005,-38.34821011699995
54281504,NETTING FENCE TRACK NETHERBY 3418,,A,V,,,,,,,,,,,,,,,,,,,,,,NETTING FENCE,TRACK,,NETHERBY,VIC,3418,L,141.6853928150001,-35.99800756399998
54281513,NHILL-JEPARIT ROAD NHILL 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,NHILL-JEPARIT,ROAD,,NHILL,VIC,3418,L,141.744151621,-36.28824803899994
53375547,1681 ROKEWOOD-SKIPTON ROAD MANNIBADAR 3360,2010-01-07,A,E,,,,,,,,,,,,,,,,1681.0,,,,,,ROKEWOOD-SKIPTON,ROAD,,MANNIBADAR,VIC,3360,L,143.5212609230001,-37.76781778299994
54281520,G DAHLENBURG ROAD NHILL 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,G DAHLENBURG,ROAD,,NHILL,VIC,3418,L,141.718402265,-36.416417508999984
54281498,NHILL-MURRAYVILLE ROAD BIG DESERT 3490,2009-05-14,A,V,,,,,,,,,,,,,,,,,,,,,,NHILL-MURRAYVILLE,ROAD,,BIG DESERT,VIC,3490,L,141.39377487900003,-35.92647415799996
53373527,106 DALYS ROAD ROKEWOOD 3330,2010-01-07,A,E,,,,,,,,,,,,,,,,106.0,,,,,,DALYS,ROAD,,ROKEWOOD,VIC,3330,L,143.70248101700008,-37.906879894999975
53373590,679 TWO BRIDGES ROAD ROKEWOOD 3330,2010-01-07,A,E,,,,,,,,,,,,,,,,679.0,,,,,,TWO BRIDGES,ROAD,,ROKEWOOD,VIC,3330,L,143.68177324600003,-37.95561548399996
53052214,39 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,39.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29701958900012,-38.34609914999993
54018861,28 RAILWAY STREET RAINBOW 3424,,A,V,,,,,,,,,,,,,,,,28.0,,,,,,RAILWAY,STREET,,RAINBOW,VIC,3424,L,141.993748782,-35.89990572099998
53052225,37 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,37.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.2971185460001,-38.34620740899993
53052227,30 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,30.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.2969654420001,-38.34553131799999
54019059,9 LAKE STREET RAINBOW 3424,2010-02-02,A,V,,,,,,,,,,,,,,,,9.0,,,,,,LAKE,STREET,,RAINBOW,VIC,3424,L,141.99445034200005,-35.90209201099998
53052228,9 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,9.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29684376000012,-38.34821042799996
53373696,4 HALL ROAD CORINDHAP 3352,2010-01-07,A,E,,,,,,,,,,,,,,,,4.0,,,,,,HALL,ROAD,,CORINDHAP,VIC,3352,L,143.7384504040001,-37.87388330699997
53052237,28 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,28.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29706651700008,-38.34564993799995
53052241,35 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,35.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.297232118,-38.34630409999994
53052250,7 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,7.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29701811200005,-38.34821074299998
53052253,10 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,10.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29707398100004,-38.34849251999998
54281435,ANGLE ROAD GERANG GERUNG 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,ANGLE,ROAD,,GERANG GERUNG,VIC,3418,L,141.882305201,-36.367231036999954
54281436,JEPARIT EAST ROAD JEPARIT 3423,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,JEPARIT EAST,ROAD,,JEPARIT,VIC,3423,L,142.00793972000008,-36.133565912999984
53052258,26 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,26.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29721094100012,-38.345819465999966
54172782,WARRAQUIL ROAD NETHERBY 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,WARRAQUIL,ROAD,,NETHERBY,VIC,3418,L,141.65282575100002,-36.10719197299994
53052270,33 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,33.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.2973706150001,-38.34639447599994
54208838,DIMBOOLA-RAINBOW ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,DIMBOOLA-RAINBOW,ROAD,,DIMBOOLA,VIC,3414,L,142.01816511100003,-36.34297241499996
53374768,225 WILSONS ROAD HADDON 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,225.0,,,,,,WILSONS,ROAD,,HADDON,VIC,3351,L,143.68221100300002,-37.58056723199997
53052276,5 ALEXANDRA AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,5.0,,,,,,ALEXANDRA,AVENUE,,JAN JUC,VIC,3228,L,144.29723468300006,-38.34821112699996
53052277,24 DUNKEITH AVENUE JAN JUC 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,24.0,,,,,,DUNKEITH,AVENUE,,JAN JUC,VIC,3228,L,144.29734623600007,-38.34597709099995
53374788,440 HADDON SCHOOL ROAD HADDON 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,440.0,,,,,,HADDON SCHOOL,ROAD,,HADDON,VIC,3351,L,143.66902520400004,-37.59338258099996
53374791,463 RACECOURSE ROAD HADDON 3351,2010-01-07,A,E,,,,,,,,,,,,,TRISTARC PARK,,,463.0,,,,,,RACECOURSE,ROAD,,HADDON,VIC,3351,L,143.6664280660001,-37.58280838099995
54280827,PROPODOLLAH-NETHERBY ROAD NHILL 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,PROPODOLLAH-NETHERBY,ROAD,,NHILL,VIC,3418,L,141.61964684100008,-36.17240960199996
53374819,155 HADDON-WINDERMERE ROAD HADDON 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,155.0,,,,,,HADDON-WINDERMERE,ROAD,,HADDON,VIC,3351,L,143.7119884880001,-37.57825846399993
54280835,MILLERS ROAD YANAC 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,MILLERS,ROAD,,YANAC,VIC,3418,L,141.3588873640001,-36.05530002699993
53374853,1520 GLENELG HIGHWAY SMYTHESDALE 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,1520.0,,,,,,GLENELG,HIGHWAY,,SMYTHESDALE,VIC,3351,L,143.69307873600007,-37.63628061299994
54280838,PEECHEMBER SWAMP ROAD NHILL 3418,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,PEECHEMBER SWAMP,ROAD,,NHILL,VIC,3418,L,141.40062434300012,-36.231591339999966
53392919,50 HEATHER CLOSE SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,50.0,,,,,,HEATHER,CLOSE,,SMYTHES CREEK,VIC,3351,L,143.78635934200008,-37.607008608999934
53392920,58 HEATHER CLOSE SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,58.0,,,,,,HEATHER,CLOSE,,SMYTHES CREEK,VIC,3351,L,143.78640913200002,-37.60722962899996
53392924,45 HEATHER CLOSE SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,45.0,,,,,,HEATHER,CLOSE,,SMYTHES CREEK,VIC,3351,L,143.786620222,-37.60651279899997
53392925,39 HEATHER CLOSE SMYTHES CREEK 3351,2010-01-07,A,E,,,,,,,,,,,,,,,,39.0,,,,,,HEATHER,CLOSE,,SMYTHES CREEK,VIC,3351,L,143.78668419300004,-37.60579943899995
