PFI,EZI_ADD,SRC_VERIF,PROPSTATUS,GCODEFEAT,LOC_DESC,BLGUNTTYP,HSAUNITID,BUNIT_PRE1,BUNIT_ID1,BUNIT_SUF1,BUNIT_PRE2,BUNIT_ID2,BUNIT_SUF2,FLOOR_TYPE,FLOOR_NO_1,FLOOR_NO_2,BUILDING,COMPLEX,HSE_PREF1,HSE_NUM1,HSE_SUF1,HSE_PREF2,HSE_NUM2,HSE_SUF2,DISP_NUM1,ROAD_NAME,ROAD_TYPE,RD_SUF,LOCALITY,STATE,POSTCODE,ACCESSTYPE,x,y
53044562,79 WARRAK DRIVE BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,79.0,,,,,,WARRAK,DRIVE,,BANNOCKBURN,VIC,3331,L,144.16938356200012,-38.03483868599994
53044566,75 WARRAK DRIVE BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,THE STICKS,,,75.0,,,,,,WARRAK,DRIVE,,BANNOCKBURN,VIC,3331,L,144.16953366200005,-38.034357125999975
53101996,11 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,11.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.3256771230001,-38.31791872499997
53102046,13 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,13.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.32575273200007,-38.317736009999976
53102051,4 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,4.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.32576465700004,-38.31863738499993
53044622,169 CLYDE ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,169.0,,,,,,CLYDE,ROAD,,BANNOCKBURN,VIC,3331,L,144.17383785000004,-38.04328648599994
53102052,2 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,2.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.32570977700004,-38.318795885999975
53044639,54 GWENDOLINE COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,54.0,,,,,,GWENDOLINE,COURT,,BANNOCKBURN,VIC,3331,L,144.1773621210001,-38.03300193599995
53044645,94 KELLY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,94.0,,,,,,KELLY,ROAD,,BANNOCKBURN,VIC,3331,L,144.17760885000007,-38.04249979599996
53044647,105 KELLY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,105.0,,,,,,KELLY,ROAD,,BANNOCKBURN,VIC,3331,L,144.17728140000008,-38.04309427599998
53044658,30 GWENDOLINE COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,30.0,,,,,,GWENDOLINE,COURT,,BANNOCKBURN,VIC,3331,L,144.17886733000012,-38.03498782599996
53044659,22 GWENDOLINE COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,22.0,,,,,,GWENDOLINE,COURT,,BANNOCKBURN,VIC,3331,L,144.17887096000004,-38.03586165599995
52179838,HORSEDIP ROAD NHILL 3418,,A,V,,,,,,,,,,,,,,,,,,,,,,HORSEDIP,ROAD,,NHILL,VIC,3418,L,141.7689086040001,-36.19787263999996
53044678,2464 STEIGLITZ ROAD STEIGLITZ 3331,2010-01-07,A,E,,,,,,,,,,,,,TUKUMBINI,,,2464.0,,,,,,STEIGLITZ,ROAD,,STEIGLITZ,VIC,3331,L,144.1923834920001,-37.897270075999984
53044686,146 PARKER ROAD RUSSELLS BRIDGE 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,146.0,,,,,,PARKER,ROAD,,RUSSELLS BRIDGE,VIC,3331,L,144.19611459100008,-37.99876170699997
53044702,28 PARKER ROAD SUTHERLANDS CREEK 3331,2010-01-27,A,E,,,,,,,,,,,,,,,,28.0,,,,,,PARKER,ROAD,,SUTHERLANDS CREEK,VIC,3331,L,144.20947212900012,-37.997775917999945
54691533,7 DORA COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,7.0,,,,,,DORA,COURT,,BANNOCKBURN,VIC,3331,L,144.1898362070001,-38.04457431699996
53102061,6 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,6.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.3258336870001,-38.31847044699998
53044751,1460 MIDLAND HIGHWAY GHERINGHAP 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,1460.0,,,,,,MIDLAND,HIGHWAY,,GHERINGHAP,VIC,3331,L,144.2208098000001,-38.06540530899997
53102082,10 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,10.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.3260011210001,-38.31806554199994
53102106,14 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,14.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.3262158230001,-38.31754214099993
53044803,319 BAKERS BRIDGE ROAD SUTHERLANDS CREEK 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,319.0,,,,,,BAKERS BRIDGE,ROAD,,SUTHERLANDS CREEK,VIC,3331,L,144.24545930700003,-38.04892420099998
53061357,259 BARUNAH SOUTH ROAD WINGEEL 3321,2010-01-07,A,E,,,,,,,,,,,,,BOOLARONG,,,259.0,,,,,,BARUNAH SOUTH,ROAD,,WINGEEL,VIC,3321,L,143.8261036550001,-38.10685038399998
53061619,3839 HAMILTON HIGHWAY INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,ORANA,,,3839.0,,,,,,HAMILTON,HIGHWAY,,INVERLEIGH,VIC,3321,L,143.94395631600003,-38.08420476199996
53102115,16 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,16.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.32626881400006,-38.31736011399994
53061794,27 MANDERS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,27.0,,,,,,MANDERS,ROAD,,INVERLEIGH,VIC,3321,L,143.97198212900005,-38.10968152299995
53061798,FLEMINGS ROAD INVERLEIGH 3321,,A,V,,,,,,,,,,,,,,,,,,,,,,FLEMINGS,ROAD,,INVERLEIGH,VIC,3321,L,143.9712511470001,-38.12705512399998
53061936,99 INVERLEIGH-SHELFORD ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,LEIGH VALLEY NURSERY,,,99.0,,,,,,INVERLEIGH-SHELFORD,ROAD,,INVERLEIGH,VIC,3321,L,144.00427916600006,-38.08666818499995
53061945,220 INVERLEIGH-SHELFORD ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,220.0,,,,,,INVERLEIGH-SHELFORD,ROAD,,INVERLEIGH,VIC,3321,L,143.99939469700007,-38.07733272499996
53061954,1851 BARWON PARK ROAD INVERLEIGH 3321,2011-08-03,A,E,,,,,,,,,,,,,,,,1851.0,,,,,,BARWON PARK,ROAD,,INVERLEIGH,VIC,3321,L,144.0077511730001,-38.10864499599995
53062034,205 MAHERS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,205.0,,,,,,MAHERS,ROAD,,INVERLEIGH,VIC,3321,L,144.0204300700001,-38.115679856999975
53062038,4 DAYS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,4.0,,,,,,DAYS,ROAD,,INVERLEIGH,VIC,3321,L,144.0215229700001,-38.11161591699994
53102119,18 CORSAIR WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,18.0,,,,,,CORSAIR,WAY,,TORQUAY,VIC,3228,L,144.32632082300006,-38.31718167899993
53062062,9 MAHERS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,9.0,,,,,,MAHERS,ROAD,,INVERLEIGH,VIC,3321,L,144.023675711,-38.09815332699998
53062099,100 TERRIER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,100.0,,,,,,TERRIER,ROAD,,INVERLEIGH,VIC,3321,L,144.027836889,-38.10753338699993
53062108,56 DAYS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,56.0,,,,,,DAYS,ROAD,,INVERLEIGH,VIC,3321,L,144.0274897490001,-38.11238059699997
53062109,3090 HAMILTON HIGHWAY INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,3090.0,,,,,,HAMILTON,HIGHWAY,,INVERLEIGH,VIC,3321,L,144.02765424000006,-38.09731197699995
53062116,59 DAYS ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,59.0,,,,,,DAYS,ROAD,,INVERLEIGH,VIC,3321,L,144.02768326900002,-38.11209629699994
53062124,55 TERRIER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,55.0,,,,,,TERRIER,ROAD,,INVERLEIGH,VIC,3321,L,144.0289698790001,-38.10335129699996
53062019,7 BOURKES ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,KILLARA,,,7.0,,,,,,BOURKES,ROAD,,INVERLEIGH,VIC,3321,L,144.02356373100008,-38.09654344699993
53062127,104 FULLER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,104.0,,,,,,FULLER,ROAD,,INVERLEIGH,VIC,3321,L,144.03120542800002,-38.11481644699995
53062136,2 FULLER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,2.0,,,,,,FULLER,ROAD,,INVERLEIGH,VIC,3321,L,144.0329846090001,-38.10586045699995
53062144,61 FULLER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,61.0,,,,,,FULLER,ROAD,,INVERLEIGH,VIC,3321,L,144.03240535800012,-38.11087580699996
53062152,11 FULLER ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,11.0,,,,,,FULLER,ROAD,,INVERLEIGH,VIC,3321,L,144.03328113800012,-38.106554906999975
53062165,48 LEARMONTH STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,48.0,,,,,,LEARMONTH,STREET,,TEESDALE,VIC,3328,L,144.04028582500007,-38.02959201699997
53102927,6 FLINDERS LANE TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,6.0,,,,,,FLINDERS,LANE,,TORQUAY,VIC,3228,L,144.33475502300007,-38.31519040399997
53062185,47 LEARMONTH STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,47.0,,,,,,LEARMONTH,STREET,,TEESDALE,VIC,3328,L,144.04059750500005,-38.02969206699999
53062186,229 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,229.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.0372059670001,-38.10991317799994
53062187,209 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,LISTON LODGE,,,209.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.03760903700004,-38.10808276799997
53062189,181 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,181.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.0384973770001,-38.10668127799994
53102933,4 FLINDERS LANE TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,4.0,,,,,,FLINDERS,LANE,,TORQUAY,VIC,3228,L,144.334782495,-38.31541547899997
53062211,30 CARR STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,30.0,,,,,,CARR,STREET,,TEESDALE,VIC,3328,L,144.0432269150001,-38.02882208799997
53103168,1 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,1.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.338890557,-38.31648846299999
53062249,32 TODD STREET TEESDALE 3328,2010-12-15,A,E,,,,,,,,,,,,,,,,32.0,,,,,,TODD,STREET,,TEESDALE,VIC,3328,L,144.04619863400012,-38.031143087999965
53103178,4 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,4.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3390405120001,-38.316768148999984
53062276,849 TEESDALE-INVERLEIGH ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,849.0,,,,,,TEESDALE-INVERLEIGH,ROAD,,TEESDALE,VIC,3328,L,144.04902345400012,-38.03004268799998
53062293,42 CEMETERY ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,42.0,,,,,,CEMETERY,ROAD,,INVERLEIGH,VIC,3321,L,144.04620857600003,-38.10538221799993
53062296,764 TEESDALE-INVERLEIGH ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,764.0,,,,,,TEESDALE-INVERLEIGH,ROAD,,TEESDALE,VIC,3328,L,144.04898641300008,-38.03683699799996
53062314,109 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,109.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.04730162600003,-38.10726391799994
53103181,3 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,3.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.33916582900008,-38.31645121699995
53062324,98 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,98.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.04847911600007,-38.10706215799996
53103187,6 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,6.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.33929474900003,-38.31672097599994
53103191,8 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,8.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.33955786400008,-38.31662831799997
53062347,73 MCCALLUM ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,73.0,,,,,,MCCALLUM,ROAD,,INVERLEIGH,VIC,3321,L,144.05143431500005,-38.10738179899994
53062352,52 BARKER STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,52.0,,,,,,BARKER,STREET,,TEESDALE,VIC,3328,L,144.05534265200004,-38.03244626799994
53103204,10 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,10.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.339831612,-38.31652374599997
53103208,9 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,9.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34001828400005,-38.31613227099996
53103217,11 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,11.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34026582100012,-38.31603700299996
53103220,14 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,14.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34035930900006,-38.316321707999975
52180783,NURSERY ROAD DIMBOOLA 3414,2010-02-02,A,V,,,,,,,,,,,,,,,,,,,,,,NURSERY,ROAD,,DIMBOOLA,VIC,3414,L,142.0400557260001,-36.46639420699995
53103236,18 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,18.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3409090990001,-38.31611102399995
53103237,15 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,15.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34102318200007,-38.31574702199998
53103242,20 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,20.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34118317800005,-38.31600675499993
53103245,19 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,19.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34147862100008,-38.315621791999945
53103246,22 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,22.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34151242100006,-38.31591064899993
53064008,114 RED GUM DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,114.0,,,,,,RED GUM,DRIVE,,TEESDALE,VIC,3328,L,144.03220444600004,-38.03319899699994
53064017,65 RED GUM DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,65.0,,,,,,RED GUM,DRIVE,,TEESDALE,VIC,3328,L,144.03193875700003,-38.02869195699998
53064021,135 RED GUM DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,135.0,,,,,,RED GUM,DRIVE,,TEESDALE,VIC,3328,L,144.0323055660001,-38.03509745699995
53064061,53 JOLLYS ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,53.0,,,,,,JOLLYS,ROAD,,TEESDALE,VIC,3328,L,144.04302637400008,-38.03471069799997
53064068,47 JOLLYS ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,PENPONT,,,47.0,,,,,,JOLLYS,ROAD,,TEESDALE,VIC,3328,L,144.04374736400007,-38.03479112799994
53103250,21 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,21.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3416538560001,-38.31560064799993
53064071,10 RIVERVIEW ROAD INVERLEIGH 3321,,A,E,,,,,,,,,,,,,,,,10.0,,,,,,RIVERVIEW,ROAD,,INVERLEIGH,VIC,3321,L,144.04191823700012,-38.10778196799998
53064011,94 RED GUM DRIVE TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,94.0,,,,,,RED GUM,DRIVE,,TEESDALE,VIC,3328,L,144.03257431600002,-38.031396506999954
53064079,36 JOLLYS ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,36.0,,,,,,JOLLYS,ROAD,,TEESDALE,VIC,3328,L,144.04521267400003,-38.034690067999975
53064080,5 RIVERVIEW ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,5.0,,,,,,RIVERVIEW,ROAD,,INVERLEIGH,VIC,3321,L,144.0423490170001,-38.10744644799996
53064085,62 CEMETERY ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,62.0,,,,,,CEMETERY,ROAD,,INVERLEIGH,VIC,3321,L,144.04412587700006,-38.10575159799998
53064099,27 SUTHERLAND STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,27.0,,,,,,SUTHERLAND,STREET,,TEESDALE,VIC,3328,L,144.05423862300006,-38.02972700799995
53064102,23 RANKIN ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,VICKERS,,,23.0,,,,,,RANKIN,ROAD,,INVERLEIGH,VIC,3321,L,144.05133710600012,-38.09518510899994
53064103,46 BARKER STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,46.0,,,,,,BARKER,STREET,,TEESDALE,VIC,3328,L,144.05451406200007,-38.03236730799995
53064106,19 RANKIN ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,19.0,,,,,,RANKIN,ROAD,,INVERLEIGH,VIC,3321,L,144.05214831600006,-38.09522709899994
53064108,50 SAVAGE DRIVE INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,50.0,,,,,,SAVAGE,DRIVE,,INVERLEIGH,VIC,3321,L,144.05349573600006,-38.09349902899993
53103256,24 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,24.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3418294170001,-38.31588186299996
53103261,23 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,23.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34189052600004,-38.31559457199995
53103263,26 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,26.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34206960100005,-38.31589784899995
53103266,25 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,25.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3421637130001,-38.31561757099996
53064135,15 TOLSON STREET TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,15.0,,,,,,TOLSON,STREET,,TEESDALE,VIC,3328,L,144.05840069200008,-38.03120442899996
53103268,28 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,28.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3423112260001,-38.31592658799997
53103270,27 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,27.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3424311340001,-38.315649346999976
53103273,30 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,30.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34255431100007,-38.315955481999936
53103280,32 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,32.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34280741500004,-38.31598698099998
53103282,36 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,36.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.3431197010001,-38.31632941099997
53103284,31 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,31.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34292789500012,-38.315714302999936
53103286,33 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,33.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34309271000006,-38.31577383499996
53103288,35 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,35.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34321878100002,-38.31585525299994
53103290,37 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,37.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34331288500005,-38.31595330899995
433987384,VEARINGS ROAD WOLLERT 3750,,A,V,,,,,,,,,,,,,,,,,,,,,,VEARINGS,ROAD,,WOLLERT,VIC,3750,L,144.9903872320001,-37.603450291999934
53103293,41 GOLDEN BEACH WAY TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,41.0,,,,,,GOLDEN BEACH,WAY,,TORQUAY,VIC,3228,L,144.34355985500008,-38.31641720399995
53476458,6 THE ESPLANADE TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,6.0,,,,,,THE ESPLANADE,,,TORQUAY,VIC,3228,L,144.32409105200009,-38.33832732399998
53062727,2659 HAMILTON HIGHWAY INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,LEIGH LODGE,,,2659.0,,,,,,HAMILTON,HIGHWAY,,INVERLEIGH,VIC,3321,L,144.07434800200008,-38.09854014999996
53062735,104 PEEL ROAD INVERLEIGH 3321,2010-01-07,A,E,,,,,,,,,,,,,,,,104.0,,,,,,PEEL,ROAD,,INVERLEIGH,VIC,3321,L,144.07587234100004,-38.10117610999998
53062865,276 HARVEY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,CAMPIGLI,,,276.0,,,,,,HARVEY,ROAD,,BANNOCKBURN,VIC,3331,L,144.1442310220001,-38.07180527399999
53062929,145 HARVEY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,145.0,,,,,,HARVEY,ROAD,,BANNOCKBURN,VIC,3331,L,144.1511779120001,-38.06292483499993
53062943,40 HARVEY ROAD BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,40.0,,,,,,HARVEY,ROAD,,BANNOCKBURN,VIC,3331,L,144.1570250320001,-38.05420870499995
54529489,5 OUTSIDE COURT TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,5.0,,,,,,OUTSIDE,COURT,,TEESDALE,VIC,3328,L,144.0320041870001,-38.02420338699994
53477062,1-3 PARK LANE TORQUAY 3228,2010-01-21,A,V,,,,,,,,,,,,,,,,1.0,,,3.0,,,PARK,LANE,,TORQUAY,VIC,3228,L,144.32319988900008,-38.33949577599998
54534693,109 BUTCHERS ROAD STEIGLITZ 3331,2010-03-11,A,E,,,,,,,,,,,,,,,,109.0,,,,,,BUTCHERS,ROAD,,STEIGLITZ,VIC,3331,L,144.19797665300007,-37.88219967699996
54538615,9 LAFFAN COURT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,9.0,,,,,,LAFFAN,COURT,,BANNOCKBURN,VIC,3331,L,144.1896295370001,-38.046111536999945
54542635,13 SQUIRES ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,13.0,,,,,,SQUIRES,ROAD,,TEESDALE,VIC,3328,L,144.04202228600002,-38.01472738699994
54542660,79 SQUIRES ROAD TEESDALE 3328,2010-01-07,A,E,,,,,,,,,,,,,,,,79.0,,,,,,SQUIRES,ROAD,,TEESDALE,VIC,3328,L,144.04918658500003,-38.015577777999965
53046408,16 NINTH AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,16.0,,,,,,NINTH,AVENUE,,ANGLESEA,VIC,3230,L,144.17418300200006,-38.42414029499997
54542669,58 STONES ROAD TEESDALE 3328,2010-04-15,A,E,,,,,,,,,,,,,,,,58.0,,,,,,STONES,ROAD,,TEESDALE,VIC,3328,L,144.0561501630001,-38.019541327999946
54550061,14 EARL CRESCENT BANNOCKBURN 3331,2010-01-07,A,E,,,,,,,,,,,,,,,,14.0,,,,,,EARL,CRESCENT,,BANNOCKBURN,VIC,3331,L,144.16834755000002,-38.05270596599996
53046409,14 NINTH AVENUE ANGLESEA 3230,2010-01-21,A,V,,,,,,,,,,,,,,,,14.0,,,,,,NINTH,AVENUE,,ANGLESEA,VIC,3230,L,144.17435597200006,-38.42416750899997
